Product URL,Product Name,Product Price,Rating,Number of reviews,Manufacturer,ASIN 
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyMDY0NTgyMDAxMjAxMDU5OjE3MjM3OTA3NDI6c3BfYnRmOjMwMDI3MDAzNzQzMDYzMjo6MDo6&url=%2Fadukale-Karida-Avalakki-Fried-Poha%2Fdp%2FB097R4KMSG%2Fref%3Dsr_1_299_sspa%3Fcrid%3D3KHTSIK0UBZ4H%26dib%3DeyJ2IjoiMSJ9.DU6z4dV0JjvxvpPkn6lsAUuxbrAWsKdVsOtoNiM3_KZoA0wMclvsYOohjJktt0oNLe_0IARfsvI9H4hohMtEylUwtklnzROD_cCexC1foGB4Hx5LQ4Uc08Z66koSNXxSyIVP0n4cM93q94uRG3L7B_0mjqIfeCsTzYEuhYi7y8SVc7MvsQi6nhpcvlnt6YrEsGisMaoUGWBneWUnKQFsZlSP2lT8gXbXl2JF6mojgPCh98AKALyqzET7x5y2zCOds_fyNXBQsTABKfElkM8xu8ys2k63bdoI6sdLRC7tq-4.khKyp2-XeiYVdnJktr7HrzO4qMzSuPg1pJS94Kmbxo4%26dib_tag%3Dse%26keywords%3Dsnacks%26qid%3D1723790742%26sprefix%3Dsnacks%252Caps%252C196%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Adukale Karida Avalakki (Fried Poha) | No Palm Oil | 180g Pack  ,₹89,4.4 out of 5 stars,3,,B097R4KMSG
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NTY2NjY0OTYwMDc4NzQyOjE3MjM3OTA3NDc6c3BfYXRmX25leHQ6MzAwMjMyMDcyNjQwMDMyOjowOjo&url=%2FMixture-Protein-Artificial-Trans-fat-Cholesterol%2Fdp%2FB0D6KVP23F%2Fref%3Dsr_1_289_sspa%3Fcrid%3D3KHTSIK0UBZ4H%26dib%3DeyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI%26dib_tag%3Dse%26keywords%3Dsnacks%26qid%3D1723790747%26sprefix%3Dsnacks%252Caps%252C196%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Sate Skinny -tasty Tangy Masala Mixture With 66% Less Oil, 18g Protein & 8g Dietary Fiber (in Every 100g of Mixture). No Palm Oil. No Artificial Colors. Trans-fat & Cholesterol Free (120g x 3 packs)  ",₹295,4.4 out of 5 stars,71,"Snacko Delight Foods Pvt Ltd, Vasai East, Waliv, Vasai-Virar, Maharashtra 401208, 7718807725",B0D6KVP23F
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NTY2NjY0OTYwMDc4NzQyOjE3MjM3OTA3NDc6c3BfYXRmX25leHQ6MzAwMTgxOTEwMjQ0NjMyOjowOjo&url=%2FBRB-Popped-Flavour-Calorie-Healthy%2Fdp%2FB09CDWKFZH%2Fref%3Dsr_1_290_sspa%3Fcrid%3D3KHTSIK0UBZ4H%26dib%3DeyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI%26dib_tag%3Dse%26keywords%3Dsnacks%26qid%3D1723790747%26sprefix%3Dsnacks%252Caps%252C196%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"BRB Popped Potato Chips | Not Baked, Not Fried | Salt & Pepper Flavour | 5 Packs X 48 Grams | 60% Less Fat | Low Calorie | Healthy Snack, Large  ",₹190,4.3 out of 5 stars,636,"Heemankshi Bakers Private Limited, Heemankshi Bakers Private Limited",B09CDWKFZH
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NTY2NjY0OTYwMDc4NzQyOjE3MjM3OTA3NDc6c3BfYXRmX25leHQ6MzAwMTg0OTgzMzc3NDMyOjowOjo&url=%2FTong-Garden-Snacks-Salted-Peanut%2Fdp%2FB07V72Z7GB%2Fref%3Dsr_1_291_sspa%3Fcrid%3D3KHTSIK0UBZ4H%26dib%3DeyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI%26dib_tag%3Dse%26keywords%3Dsnacks%26qid%3D1723790747%26sprefix%3Dsnacks%252Caps%252C196%26sr%3D8-291-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Tong Garden Imported Combo 820 Gm (Party Snack 450g*1,Salted Peanuts 370g*1)  ",₹560,4.1 out of 5 stars,228,Tong Garden Co. Ltd.,B07V72Z7GB
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NTY2NjY0OTYwMDc4NzQyOjE3MjM3OTA3NDc6c3BfYXRmX25leHQ6MzAwMTgxOTEwMjQ2MjMyOjowOjo&url=%2FBRB-Popped-Flavour-Calorie-Healthy%2Fdp%2FB09QBY6BNB%2Fref%3Dsr_1_292_sspa%3Fcrid%3D3KHTSIK0UBZ4H%26dib%3DeyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI%26dib_tag%3Dse%26keywords%3Dsnacks%26qid%3D1723790747%26sprefix%3Dsnacks%252Caps%252C196%26sr%3D8-292-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"BRB Popped Potato Chips | Not Baked, Not Fried | 85 Grams | Bhel Flavour | 60% Less Fat | Low Calorie | Healthy Snack,XXL Tub - Bingeworthy!  ",₹120,3.8 out of 5 stars,79,,
https://www.amazon.in//Parle-Biscuit-Gold-100g-Pack/dp/B01HGJ87NO/ref=sr_1_293_f3_0o_fs?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI&dib_tag=se&keywords=snacks&qid=1723790747&sprefix=snacks%2Caps%2C196&sr=8-293,"Parle Biscuit - Gold, 62.5 Gram+12.5 Gram Pack - Sweet  ",₹10,4.4 out of 5 stars,"2,213",Parle,B01HGJ87NO
https://www.amazon.in//Chhedas-Salted-Potato-Wafers-Crispy/dp/B09TTKNQZD/ref=sr_1_294?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI&dib_tag=se&keywords=snacks&qid=1723790747&sprefix=snacks%2Caps%2C196&sr=8-294,Chheda's - Salted Criss Cross Potato Chips - Potato Wafers - Crispy Chips - 170 Gm Pack of 1  ,₹85,3.5 out of 5 stars,20,"Chheda Specialities Foods Pvt. Ltd., Chheda House, Plot No.7, B.M.C Ind Est, Near Vasant Motors, M.G.Cross RdNo.1, Sai Nagar, Kandivali(W), Mumbai 400067",B09TTKNQZD
https://www.amazon.in//MidBreak-Sugar-Free-Coconut-Biscuits-Gut-Friendly/dp/B0C9WMPRHQ/ref=sr_1_295?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI&dib_tag=se&keywords=snacks&qid=1723790747&sprefix=snacks%2Caps%2C196&sr=8-295,"MidBreak Sugar-Free Coconut Biscuits - High Fiber, Gut-Friendly, Low Glycemic Index Cookies Tasty Healthy Snacks Pack of 1  ",₹224,4.0 out of 5 stars,284,MidBreak,B0C9WMPRHQ
https://www.amazon.in//Sunfeast-Bounce-Cream-Tangy-Orange/dp/B00XJEPOWI/ref=sr_1_296_f3_0o_fs?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI&dib_tag=se&keywords=snacks&qid=1723790747&sprefix=snacks%2Caps%2C196&sr=8-296,"Sunfeast Bounce Cream Tangy Orange, 62g/64g ( Weight May Vary )  ",₹10,4.4 out of 5 stars,"4,154",ITC,B00XJEPOWI
https://www.amazon.in//GO-DESi-Snacks-Freshener-Dehydrated/dp/B0CPHSFMLH/ref=sr_1_297?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI&dib_tag=se&keywords=snacks&qid=1723790747&sprefix=snacks%2Caps%2C196&sr=8-297,"GO DESi Spicy Mango Candy, 200g, Fruit Snacks, Mouth Freshener, Mango Bites, Dehydrated  ",₹199,3.5 out of 5 stars,29,,
https://www.amazon.in//Healthy-Binge-Dessert-snacks-Protein/dp/B0B7JXPW1K/ref=sr_1_298?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI&dib_tag=se&keywords=snacks&qid=1723790747&sprefix=snacks%2Caps%2C196&sr=8-298,The Healthy Binge Healthy Snacks | Jowar Pops | Protein and Fiber Rich | Pack Of 7  ,₹260,4.1 out of 5 stars,34,"True Agroroots Private Limited, Gat 34, Khed Shivapur Kondhanpur Road, Shriramnagar, Khed Shivapur, Tal. Haveli, Dist. Pune, Maharashtra, India 412205, Contact: +91 9307947839, contact@trueagroroots.com",B0B7JXPW1K
https://www.amazon.in//Tasty-Giants-Roasted-Soyabean-Gluten-Free/dp/B0CBFL4K7P/ref=sr_1_299?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI&dib_tag=se&keywords=snacks&qid=1723790747&sprefix=snacks%2Caps%2C196&sr=8-299,"Tasty Giants Roasted Peanuts, Chana, Moong, Soyabean & Chana Jor Garam | Combo Pack of 5 | Healthy Snacks | Diet Snacks | Gluten-Free Snacks | Oil Free Snacks | Roasted Namkeen | Masala Snacks  ",₹599,3.9 out of 5 stars,97,"Tasty Giants, Shree RK Agrotech, 627, Pratap Nagar Vistar, Sikar Road, Jaipur, Rajasthan, INDIA - 302039 ; Customer Care - 6377176308",B0CBFL4K7P
https://www.amazon.in//Cranberry-Cashew-Gluten-free-Preservatives-Post-Workout/dp/B0BG2H2599/ref=sr_1_300?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI&dib_tag=se&keywords=snacks&qid=1723790747&sprefix=snacks%2Caps%2C196&sr=8-300,"Wild Date Snack Bars | Cranberry, Cashew & Almond | Gluten-free with No Added Preservatives | Ideal Post-Workout Snack | Pack of 6, 240gm  ",₹450,4.1 out of 5 stars,120,THE GOOD FOOD COMPANY,B0BG2H2599
https://www.amazon.in//Haldirams-Delhi-Mini-Bhakar-Badi/dp/B001WB1GYA/ref=sr_1_301?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI&dib_tag=se&keywords=snacks&qid=1723790747&sprefix=snacks%2Caps%2C196&sr=8-301,"Haldiram's Delhi Mini Bhakar Badi, 200g  ",₹58,4.3 out of 5 stars,276,,B001WB1GYA
https://www.amazon.in//Roasty-Tasty-Roasted-Millets-Healthy/dp/B0C9XYFYZ9/ref=sr_1_302?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI&dib_tag=se&keywords=snacks&qid=1723790747&sprefix=snacks%2Caps%2C196&sr=8-302,"Roasty Tasty Bajra Mix Desi Spicy | Healthy Snacks - Low Calorie, Low GI, Non Fried | Millet Snacks - Made using Roasted Bajra | Cholesterol Free Diet Snacks - No Transfat | Chatpata Roasted Namkeen 340g  ",₹205,4.2 out of 5 stars,75,"PIONEER FOODS PVT LTD, PIONEER FOODS PVT LTD, SP-01, Rajdhani Mandi Yard,Kukar Khera, Krishi Upaj Mandi Samiti, Opp. VKI Area, Sikar Road, Jaipur - 302013, Rajasthan PH : 0141-2420819, 9694433661",B0C9XYFYZ9
https://www.amazon.in//Coffee-Jackfruit-authentic-Healthy-Cholesterol/dp/B0D95ZLS6H/ref=sr_1_303?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI&dib_tag=se&keywords=snacks&qid=1723790747&sprefix=snacks%2Caps%2C196&sr=8-303,Sweet Karam Coffee Ripe Jackfruit Chips Vacuum Fried | 100 Grams | Fresh & Ready-to-Eat | South Indian Snacks with authentic taste of Kerala | Air Fried Healthy Snack Free From Oil and Cholesterol  ,₹237, , ,"TROPPY FOODS INDIA PRIVATE LIMITED, TROPPY FOODS INDIA PRIVATE LIMITED, IX/235, MANJAPRA, ANGAMALY, Ernakulam, Kerala-683581",B0D95ZLS6H
https://www.amazon.in//Phab-Granola-Cereal-Breakfast-Preservatives/dp/B0CF9ZVZ3Z/ref=sr_1_304?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI&dib_tag=se&keywords=snacks&qid=1723790747&sprefix=snacks%2Caps%2C196&sr=8-304,"Phab Assorted Granola Snack Bars (Cookies & Cream, Berry, Butterscotch) | Healthy Cereal & Breakfast bar | High Fiber, Gut-Friendly| No Trans Fat, No Preservatives | Source of protein (Pack of 6x 30g)  ",₹199,4.2 out of 5 stars,64,,B0CF9ZVZ3Z
https://www.amazon.in//Snackible-Khakhra-4x100gm-Healthy-Preservatives/dp/B0BMQ19HHT/ref=sr_1_305?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI&dib_tag=se&keywords=snacks&qid=1723790747&sprefix=snacks%2Caps%2C196&sr=8-305,Snackible Crispy Cheese & Tomato Dosa Khakhra (Pack of 4) 4x100gm | Indian Healthy Snack | Made with Ragi | Ready to Eat | Source of Protein | Gluten Free | Zero Preservatives  ,₹456,3.7 out of 5 stars,40,"Lightsaber Food Ventures Private Limited, LIGHTSABER FOOD VENTURES PVT. LTD. Unit No. 3346, Gala No. 1 and 2, Ground Floor, Bharat Coal Compound, Bail Bazar, Kamani, Kurla West, Mumbai, Greater Mumbai, Maharashtra-400070",B0BMQ19HHT
https://www.amazon.in//Shrego-Traditionally-Roasted-Peanuts-Namkeen/dp/B08TTN8VMW/ref=sr_1_306?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI&dib_tag=se&keywords=snacks&qid=1723790747&sprefix=snacks%2Caps%2C196&sr=8-306,"SHREGO Peanut Plus Khari Sing Traditionally Roasted Salted Jumbo Peanuts, Snack and Namkeen, Vacuum Packed (360 Gm)  ",₹197,4.1 out of 5 stars,"1,195","SHREE GOPAL AGRI, Shree Gopal Agri, A-6, Kanavati Ind Estate, Steel Town, Moraiya - Changodar - 382213 | +91 7096709000 | care@shrego.in",B08TTN8VMW
https://www.amazon.in//MOM-Moment-Cheddar-cheese-Makhana/dp/B09SHMZR7C/ref=sr_1_307?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI&dib_tag=se&keywords=snacks&qid=1723790747&sprefix=snacks%2Caps%2C196&sr=8-307,"MOM - Meal of the Moment, Roasted Cheddar Cheese Makhana, 65g | Gluten Free | Anti Oxidants | MSG Free | Zero Trans Fat | No added Preservatives and No artificial Flavours  ",₹99,3.3 out of 5 stars,16,"Alimento Agro Foods Pvt Ltd, Alimento Agro foods Pvt.Ltd.",B09SHMZR7C
https://www.amazon.in//True-Elements-Panch-Ratna-400gm/dp/B0CFCBTVXF/ref=sr_1_308?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.ihC-k1kbry2XWB8QYRiiWQK0i3uS_o2Drml0skRqLUHHTLYSPYnibBOGWWbXGPZZAf0lMtiU351Pn9n-qjiLkwYNPQKHfHVcnM1gAtXyr8Dhy7jCAbpWq3Ggxk10zzH_MB2MQdxa-f2mDXANMpWTQp_Z4TZReAcy4TU5zAxqJI7DlEQxrhNGy4eWlP_y9DH-XpL-FuOJdvP4Zdr2uXyQeXXNZECM7EnLH-RdYnNvzn3crqZ2ATqIlIOTx7wwe1_2STRT4iMUQIp7eMjCQTAeCw.7_cl1JO_2hlUi22j-gvbUWYtmscKrU64Neb70br1HtI&dib_tag=se&keywords=snacks&qid=1723790747&sprefix=snacks%2Caps%2C196&sr=8-308,"True Elements Panchmeva Trail Mix 400g - Mixed Dry Fruits | Mixed Nuts | Healthy Snacks | Almonds, Raisins, Cashews, Dates & Blackcurrant | Protein Rich Snack  ",₹390,3.8 out of 5 stars,35,"HW Wellness Solutions Private Limited, HW Wellness Solutions Pvt. Ltd. S.No 254, Tirumalla Industry Estate, Phase 2 Road, Hinjawadi,, Pune, MH, IN, 411057",B0CFCBTVXF
